SampleID,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,CollectionDate,Site,Roost,RoostDate,EmergenceCount,SampleType
6212017HBD4,OTU35,GS,100,BOLD:ABW4215,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,Glyptotendipes meridionalis,224,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU57,GS,100,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,2320,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU97,GS,100,BOLD:AAB7935,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,718,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU111,GS,99.4,BOLD:AAG1794,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion glaucescens,351,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU135,GS,99.4,BOLD:AAA5872,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes mediofuscella,128,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU169,GS,97.2,BOLD:AAO2061,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,NA,141,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU190,GS,100,BOLD:ABY7666,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex territans,226,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU268,US,0.9963,BOLD:ACT8457,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,496,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU326,US,0.9936,BOLD:ACL7430,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,15,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU635,GS,97.2,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,33,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU974,GSL,97.8,BOLD:AAI4070,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,36,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1130,SS,0.64,BOLD:AAN4385,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,44,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1246,GS,99.4,BOLD:AAK9049,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Nemapogon,NA,23,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1292,GS,97.8,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,25,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1296,GS,97.2,BOLD:AAD2334,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus hasbroucki,11,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1317,SS,0.01,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,14,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1350,GS,97.2,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,101,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1434,GS,97.6,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,27,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1480,US,0.9249,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1683,SS,0.84,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,22,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD4,OTU1748,SS,0.6,BOLD:ACF8409,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,170,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,12598,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU10,GS,100,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,162,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU16,GS,100,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,1093,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU25,GS,100,BOLD:ACF0083,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus similis,10948,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU31,GS,100,BOLD:AAM6212,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Axarus,Axarus festivus,319,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU57,GS,100,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,315,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU68,GS,100,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,443,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU73,GS,100,BOLD:AAD6926,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,246,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU78,US,1,BOLD:AAY8864,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,53,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU94,US,0,BOLD:ACO4929,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,70,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU97,GS,100,BOLD:AAB7935,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,2021,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU99,US,1,BOLD:ACF7919,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,114,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU115,GS,100,BOLD:AAA4942,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha elongata,355,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU120,GS,100,BOLD:AAV3042,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion albidum,200,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU158,GS,100,BOLD:AAH3230,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,NA,NA,15,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU169,GS,97.2,BOLD:AAO2061,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,NA,74,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU174,GS,97.2,BOLD:AAD2010,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua,110,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU196,GS,99.4,BOLD:ACE4102,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Mangora,Mangora placida,343,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,51,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU212,US,1,BOLD:ACE7661,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,10,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU216,GS,100,BOLD:AAG5659,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha viridis,66,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU231,GS,100,BOLD:AAD2590,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia packardella,45,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU235,GS,100,BOLD:AAG3918,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,16,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU270,GS,100,BOLD:AAB6541,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites florae,47,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU272,GS,100,BOLD:AAJ3819,Animalia,Arthropoda,Insecta,Diptera,Clusiidae,Sobarocephala,Sobarocephala setipes,100,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU275,GS,100,BOLD:AAA5695,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,17,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU278,GS,100,BOLD:AAB3590,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes discoocellella,12,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU283,GS,100,BOLD:AAZ5968,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,30,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU290,GS,100,BOLD:AAE4427,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Xylesthia,Xylesthia pruniramiella,43,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU298,GS,100,BOLD:ACB8970,Animalia,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,NA,NA,25,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU335,GS,99.4,BOLD:AAM6295,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,NA,NA,662,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU354,SS,0.48,BOLD:AAM6278,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,3,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU378,GS,100,BOLD:AAG8597,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,19,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU402,US,1,BOLD:AAN6364,Animalia,Arthropoda,Arachnida,Scorpiones,NA,NA,NA,90,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU438,GS,100,BOLD:AAE4977,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Homosetia,Homosetia costisignella,45,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU466,SS,0.16,BOLD:AAI3871,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,16,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU469,GS,100,BOLD:AAR7014,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Neurobathra,Neurobathra strigifinitella,26,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU484,US,0.2259,BOLD:ACT8191,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,3,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU494,GS,99.4,BOLD:AAH3231,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,NA,NA,18,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU500,GS,99.4,BOLD:AAG8583,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Pigritia,Pigritia fidella,11,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU520,US,0.3081,BOLD:ACA6588,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,20,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU557,GS,98.3,BOLD:AAO7609,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,12,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU574,GS,100,BOLD:AAB7238,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ancylis,Ancylis platanana,14,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU593,GS,100,BOLD:ACN2382,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,10,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU665,GS,100,BOLD:AAW4535,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus marmoreus,3,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU696,GS,97.8,BOLD:ABY1337,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,NA,215,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU728,GS,100,BOLD:ABA6114,Animalia,Arthropoda,Insecta,Hymenoptera,Diapriidae,NA,NA,75,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU733,US,0.9925,BOLD:ACO7338,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,167,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU796,GS,100,BOLD:AAH4950,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,11,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU801,GS,100,BOLD:AAC0580,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Hellinsia,Hellinsia pan,16,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU875,GS,100,BOLD:AAP2599,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,5,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU889,US,0.2887,BOLD:ACX4809,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,23,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU916,GS,100,BOLD:AAB2176,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Arogalea,Arogalea cristifasciella,2,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU954,SS,0.17,BOLD:ACW3280,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,7,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU980,SS,0.03,BOLD:ACL2801,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,10,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1001,US,0.9916,BOLD:ACM2269,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,105,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1004,US,0,BOLD:ACL3285,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,91,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1028,US,0.9881,BOLD:ACI4589,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,46,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1052,US,0,BOLD:ACT2213,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,80,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,179,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1208,GS,97.8,BOLD:ACB0845,Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Sympherobius,NA,5,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1317,SS,0.01,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,11,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1350,GS,97.2,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,9,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1351,SS,0.94,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,17,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1708,US,0.8732,BOLD:ACL2801,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,7,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1710,US,1,BOLD:ACE2792,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,16,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1772,GS,98.9,BOLD:ACA3275,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,NA,3,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1781,US,0.2259,BOLD:AAO8514,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,4,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD5,OTU1910,SS,0.87,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU4,GS,100,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,9713,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,25407,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU16,GS,100,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,254,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU17,GS,100,BOLD:AAB3702,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Potamyia,Potamyia flava,294,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU26,GS,98.8,BOLD:ACM8443,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,Hybomitra epistates,83,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU68,GS,100,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,40,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU198,GS,99.4,BOLD:ABZ1242,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,5,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU335,GS,99.4,BOLD:AAM6295,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,NA,NA,15,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU371,GS,100,BOLD:ABX9756,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,5,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU373,GS,98.9,BOLD:AAG8953,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana amara,317,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU426,GS,98.9,BOLD:ABX4602,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,NA,NA,4,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU566,GS,98.9,BOLD:ACO2169,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycetophila,NA,618,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU907,SS,0.01,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,513,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU935,SS,0.01,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,47,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1040,SS,0.14,BOLD:AAU6662,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1051,US,0.2887,BOLD:ACJ2256,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1106,US,1,BOLD:ACG8386,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,55,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1244,SS,0.81,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,83,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1273,US,0.9803,BOLD:ACO2169,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,170,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1292,GS,97.8,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,11,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1317,SS,0.01,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,2,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1350,GS,97.2,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,40,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1351,SS,0.94,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,17,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1404,GS,99.4,BOLD:ADH9777,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,1,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1434,GS,97.6,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,4,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1480,US,0.9249,BOLD:AAN5882,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,7,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD6,OTU1776,US,0.9715,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,36,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,194,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,9280,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU10,GS,100,BOLD:ACF3057,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus mortipennella,7797,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU15,GS,100,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,254,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU16,GS,100,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,1339,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU17,GS,100,BOLD:AAB3702,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Potamyia,Potamyia flava,109,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU25,GS,100,BOLD:ACF0083,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus similis,5082,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
6212017HBD7,OTU68,GS,100,BOLD:AAB7030,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,40,6/21/2017,HickoryBottoms,D,6/7/2017,113,Single
